,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
553,FTMAKE,4,4:20,Haliburton Free Throw 1 of 2 (189 PTS),250 - 197,-53,Tyrese Haliburton,IND,,,,
554,FTMAKE,4,4:20,Haliburton Free Throw 2 of 2 (190 PTS),250 - 198,-52,Tyrese Haliburton,IND,,,,
555,2POINT.ASSIST,4,4:07,Gilgeous-Alexander 2' Driving Layup (218 PTS) (Muscala 31 AST),252 - 198,-54,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
556,FOUL,4,3:57,Muscala S.FOUL (P31.T98) (J.Goble),252 - 198,-54,Mike Muscala,OKC,Haliburton,IND,,
557,SUB,4,3:57,SUB: Jalen Williams FOR Muscala,252 - 198,-54,Mike Muscala,OKC,Jalen Williams,OKC,,
558,FTMAKE,4,3:57,Haliburton Free Throw 1 of 2 (191 PTS),252 - 199,-53,Tyrese Haliburton,IND,,,,
559,FTMAKE,4,3:57,Haliburton Free Throw 2 of 2 (192 PTS),252 - 200,-52,Tyrese Haliburton,IND,,,,
560,2POINT.ASSIST,4,3:44,Gilgeous-Alexander 2' Driving Layup (220 PTS) (Jalen Williams 31 AST),254 - 200,-54,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
561,FOUL,4,3:34,Jalen Williams S.FOUL (P32.T99) (J.Goble),254 - 200,-54,Jalen Williams,OKC,Haliburton,IND,,
562,SUB,4,3:34,SUB: Kenrich Williams FOR Jalen Williams,254 - 200,-54,Jalen Williams,OKC,Kenrich Williams,OKC,,
563,FTMAKE,4,3:34,Haliburton Free Throw 1 of 2 (193 PTS),254 - 201,-53,Tyrese Haliburton,IND,,,,
564,FTMAKE,4,3:34,Haliburton Free Throw 2 of 2 (194 PTS),254 - 202,-52,Tyrese Haliburton,IND,,,,
565,2POINT.ASSIST,4,3:21,Gilgeous-Alexander 2' Driving Layup (222 PTS) (Kenrich Williams 30 AST),256 - 202,-54,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
566,FOUL,4,3:11,Kenrich Williams S.FOUL (P31.T100) (J.Goble),256 - 202,-54,Kenrich Williams,OKC,Haliburton,IND,,
567,SUB,4,3:11,SUB: Muscala FOR Kenrich Williams,256 - 202,-54,Kenrich Williams,OKC,Mike Muscala,OKC,,
568,FTMAKE,4,3:11,Haliburton Free Throw 1 of 2 (195 PTS),256 - 203,-53,Tyrese Haliburton,IND,,,,
569,FTMAKE,4,3:11,Haliburton Free Throw 2 of 2 (196 PTS),256 - 204,-52,Tyrese Haliburton,IND,,,,
570,2POINT.ASSIST,4,2:58,Gilgeous-Alexander 2' Driving Layup (224 PTS) (Muscala 32 AST),258 - 204,-54,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
571,FOUL,4,2:48,Muscala S.FOUL (P32.T101) (J.Goble),258 - 204,-54,Mike Muscala,OKC,Haliburton,IND,,
572,SUB,4,2:48,SUB: Jalen Williams FOR Muscala,258 - 204,-54,Mike Muscala,OKC,Jalen Williams,OKC,,
573,FTMAKE,4,2:48,Haliburton Free Throw 1 of 2 (197 PTS),258 - 205,-53,Tyrese Haliburton,IND,,,,
574,FTMAKE,4,2:48,Haliburton Free Throw 2 of 2 (198 PTS),258 - 206,-52,Tyrese Haliburton,IND,,,,
575,2POINT.ASSIST,4,2:35,Gilgeous-Alexander 2' Driving Layup (226 PTS) (Jalen Williams 32 AST),260 - 206,-54,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
576,FOUL,4,2:25,Jalen Williams S.FOUL (P33.T102) (J.Goble),260 - 206,-54,Jalen Williams,OKC,Haliburton,IND,,
577,SUB,4,2:25,SUB: Kenrich Williams FOR Jalen Williams,260 - 206,-54,Jalen Williams,OKC,Kenrich Williams,OKC,,
578,FTMAKE,4,2:25,Haliburton Free Throw 1 of 2 (199 PTS),260 - 207,-53,Tyrese Haliburton,IND,,,,
579,FTMAKE,4,2:25,Haliburton Free Throw 2 of 2 (200 PTS),260 - 208,-52,Tyrese Haliburton,IND,,,,
580,2POINT.ASSIST,4,2:12,Gilgeous-Alexander 2' Driving Layup (228 PTS) (Kenrich Williams 31 AST),262 - 208,-54,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
581,FOUL,4,2:02,Kenrich Williams S.FOUL (P32.T103) (J.Goble),262 - 208,-54,Kenrich Williams,OKC,Haliburton,IND,,
582,SUB,4,2:02,SUB: Muscala FOR Kenrich Williams,262 - 208,-54,Kenrich Williams,OKC,Mike Muscala,OKC,,
583,FTMAKE,4,2:02,Haliburton Free Throw 1 of 2 (201 PTS),262 - 209,-53,Tyrese Haliburton,IND,,,,
584,FTMAKE,4,2:02,Haliburton Free Throw 2 of 2 (202 PTS),262 - 210,-52,Tyrese Haliburton,IND,,,,
585,2POINT.ASSIST,4,1:49,Gilgeous-Alexander 2' Driving Layup (230 PTS) (Muscala 33 AST),264 - 210,-54,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
586,FOUL,4,1:39,Muscala S.FOUL (P33.T104) (J.Goble),264 - 210,-54,Mike Muscala,OKC,Haliburton,IND,,
587,SUB,4,1:39,SUB: Jalen Williams FOR Muscala,264 - 210,-54,Mike Muscala,OKC,Jalen Williams,OKC,,
588,FTMAKE,4,1:39,Haliburton Free Throw 1 of 2 (203 PTS),264 - 211,-53,Tyrese Haliburton,IND,,,,
589,FTMAKE,4,1:39,Haliburton Free Throw 2 of 2 (204 PTS),264 - 212,-52,Tyrese Haliburton,IND,,,,
590,2POINT.ASSIST,4,1:26,Gilgeous-Alexander 2' Driving Layup (232 PTS) (Jalen Williams 33 AST),266 - 212,-54,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
591,FOUL,4,1:16,Jalen Williams S.FOUL (P34.T105) (J.Goble),266 - 212,-54,Jalen Williams,OKC,Haliburton,IND,,
592,SUB,4,1:16,SUB: Kenrich Williams FOR Jalen Williams,266 - 212,-54,Jalen Williams,OKC,Kenrich Williams,OKC,,
593,FTMAKE,4,1:16,Haliburton Free Throw 1 of 2 (205 PTS),266 - 213,-53,Tyrese Haliburton,IND,,,,
594,FTMAKE,4,1:16,Haliburton Free Throw 2 of 2 (206 PTS),266 - 214,-52,Tyrese Haliburton,IND,,,,
595,2POINT.ASSIST,4,1:03,Gilgeous-Alexander 2' Driving Layup (234 PTS) (Kenrich Williams 32 AST),268 - 214,-54,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
596,FOUL,4,0:53,Kenrich Williams S.FOUL (P33.T106) (J.Goble),268 - 214,-54,Kenrich Williams,OKC,Haliburton,IND,,
597,SUB,4,0:53,SUB: Muscala FOR Kenrich Williams,268 - 214,-54,Kenrich Williams,OKC,Mike Muscala,OKC,,
598,FTMAKE,4,0:53,Haliburton Free Throw 1 of 2 (207 PTS),268 - 215,-53,Tyrese Haliburton,IND,,,,
599,FTMAKE,4,0:53,Haliburton Free Throw 2 of 2 (208 PTS),268 - 216,-52,Tyrese Haliburton,IND,,,,
600,2POINT.ASSIST,4,0:40,Gilgeous-Alexander 2' Driving Layup (236 PTS) (Muscala 34 AST),270 - 216,-54,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
601,FOUL,4,0:30,Muscala S.FOUL (P34.T107) (J.Goble),270 - 216,-54,Mike Muscala,OKC,Haliburton,IND,,
602,SUB,4,0:30,SUB: Jalen Williams FOR Muscala,270 - 216,-54,Mike Muscala,OKC,Jalen Williams,OKC,,
603,FTMAKE,4,0:30,Haliburton Free Throw 1 of 2 (209 PTS),270 - 217,-53,Tyrese Haliburton,IND,,,,
604,FTMAKE,4,0:30,Haliburton Free Throw 2 of 2 (210 PTS),270 - 218,-52,Tyrese Haliburton,IND,,,,
605,2POINT.ASSIST,4,0:17,Gilgeous-Alexander 2' Driving Layup (238 PTS) (Jalen Williams 34 AST),272 - 218,-54,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
606,ENDOFPERIOD,4,0:00,End of 4th Period (8:29 PM EST),272 - 218,-54,,,,,,
