,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
361,FOUL,4,6:45,Wallace L.B.FOUL (P4.T1) (T.Brothers)Wallace L.B.FOUL (P4.T1) (T.Brothers)Wallace L.B.FOUL (P4.T1) (T.Brothers),97 - 95,-2,Cason Wallace,OKC,Dereck Lively II,DAL,,
362,2POINTMISS.BLOCK,4,6:33,MISS Jones Jr. 1' Driving LayupMISS Jones Jr. 1' Driving LayupMISS Jones Jr. 1' Driving Layup,97 - 95,-2,Derrick Jones Jr.,DAL,,,,
363,REBOUND,4,6:30,Lively II REBOUND (Off:3 Def:11)Lively II REBOUND (Off:3 Def:11)Lively II REBOUND (Off:3 Def:11),97 - 95,-2,Dereck Lively II,DAL,,,,
364,2POINT.ASSIST,4,6:30,Lively II Tip Dunk Shot (8 PTS)Lively II Tip Dunk Shot (8 PTS)Lively II Tip Dunk Shot (8 PTS),97 - 97,TIE,Dereck Lively II,DAL,,,,
365,2POINT.ASSIST,4,6:10,Wallace 2' Driving Reverse Layup (5 PTS)Wallace 2' Driving Reverse Layup (5 PTS)Wallace 2' Driving Reverse Layup (5 PTS),99 - 97,-2,Cason Wallace,OKC,,,,
366,3POINTMISS.BLOCK,4,5:55,MISS Irving 25' 3PT Jump ShotMISS Irving 25' 3PT Jump ShotMISS Irving 25' 3PT Jump Shot,99 - 97,-2,Kyrie Irving,DAL,,,,
367,REBOUND,4,5:54,Jal. Williams REBOUND (Off:2 Def:6)Jal. Williams REBOUND (Off:2 Def:6)Jal. Williams REBOUND (Off:2 Def:6),99 - 97,-2,Jalen Williams,OKC,,,,
368,2POINT.ASSIST,4,5:36,Holmgren Alley Oop Dunk (19 PTS) (Jal. Williams 7 AST)Holmgren Alley Oop Dunk (19 PTS) (Jal. Williams 7 AST)Holmgren Alley Oop Dunk (19 PTS) (Jal. Williams 7 AST),101 - 97,-4,Chet Holmgren,OKC,Jalen Williams,OKC,,
369,FOUL,4,5:19,Gilgeous-Alexander S.FOUL (P2.T2) (J.Tiven)Gilgeous-Alexander S.FOUL (P2.T2) (J.Tiven)Gilgeous-Alexander S.FOUL (P2.T2) (J.Tiven),101 - 97,-4,Shai Gilgeous-Alexander,OKC,P.J. Washington,DAL,,
370,FTMAKE,4,5:19,Washington Free Throw 1 of 2 (1 PTS)Washington Free Throw 1 of 2 (1 PTS)Washington Free Throw 1 of 2 (1 PTS),101 - 98,-3,P.J. Washington,DAL,,,,
371,FTMISS,4,5:19,MISS Washington Free Throw 2 of 2MISS Washington Free Throw 2 of 2MISS Washington Free Throw 2 of 2,101 - 98,-3,P.J. Washington,DAL,,,,
372,SUB,4,5:19,SUB: Jay. Williams FOR WallaceSUB: Jay. Williams FOR WallaceSUB: Jay. Williams FOR Wallace,101 - 98,-3,Cason Wallace,OKC,Jaylin Williams,OKC,,
373,REBOUND,4,5:17,Jay. Williams REBOUND (Off:0 Def:2)Jay. Williams REBOUND (Off:0 Def:2)Jay. Williams REBOUND (Off:0 Def:2),101 - 98,-3,Jaylin Williams,OKC,,,,
374,2POINT.ASSIST,4,5:08,Jay. Williams 1' Driving Dunk (6 PTS) (Jal. Williams 8 AST)Jay. Williams 1' Driving Dunk (6 PTS) (Jal. Williams 8 AST)Jay. Williams 1' Driving Dunk (6 PTS) (Jal. Williams 8 AST),103 - 98,-5,Jaylin Williams,OKC,Jalen Williams,OKC,,
375,2POINT.ASSIST,4,4:56,Lively II 2' Cutting Layup Shot (10 PTS) (Irving 3 AST)Lively II 2' Cutting Layup Shot (10 PTS) (Irving 3 AST)Lively II 2' Cutting Layup Shot (10 PTS) (Irving 3 AST),103 - 100,-3,Dereck Lively II,DAL,Kyrie Irving,DAL,,
376,FOUL,4,4:56,Holmgren S.FOUL (P4.T3) (M.Ervin)Holmgren S.FOUL (P4.T3) (M.Ervin)Holmgren S.FOUL (P4.T3) (M.Ervin),103 - 100,-3,Chet Holmgren,OKC,Dereck Lively II,DAL,,
377,SUB,4,4:56,SUB: Green FOR IrvingSUB: Green FOR IrvingSUB: Green FOR Irving,103 - 100,-3,Kyrie Irving,DAL,Josh Green,DAL,,
378,SUB,4,4:56,SUB: Hardaway Jr. FOR DoncicSUB: Hardaway Jr. FOR DoncicSUB: Hardaway Jr. FOR Doncic,103 - 100,-3,Luka Doncic,DAL,Tim Hardaway Jr.,DAL,,
379,FTMAKE,4,4:56,Lively II Free Throw 1 of 1 (11 PTS)Lively II Free Throw 1 of 1 (11 PTS)Lively II Free Throw 1 of 1 (11 PTS),103 - 101,-2,Dereck Lively II,DAL,,,,
380,2POINT.ASSIST,4,4:44,Gilgeous-Alexander 18' Pullup Jump Shot (30 PTS)Gilgeous-Alexander 18' Pullup Jump Shot (30 PTS)Gilgeous-Alexander 18' Pullup Jump Shot (30 PTS),105 - 101,-4,Shai Gilgeous-Alexander,OKC,,,,
381,SUB,4,4:43,SUB: Irving FOR GreenSUB: Irving FOR GreenSUB: Irving FOR Green,105 - 101,-4,Josh Green,DAL,Kyrie Irving,DAL,,
382,SUB,4,4:43,SUB: Doncic FOR Hardaway Jr.SUB: Doncic FOR Hardaway Jr.SUB: Doncic FOR Hardaway Jr.,105 - 101,-4,Tim Hardaway Jr.,DAL,Luka Doncic,DAL,,
383,2POINTMISS.BLOCK,4,4:23,MISS Irving 12' Fadeaway JumperMISS Irving 12' Fadeaway JumperMISS Irving 12' Fadeaway Jumper,105 - 101,-4,Kyrie Irving,DAL,,,,
384,REBOUND,4,4:22,Lively II REBOUND (Off:4 Def:11)Lively II REBOUND (Off:4 Def:11)Lively II REBOUND (Off:4 Def:11),105 - 101,-4,Dereck Lively II,DAL,,,,
385,FOUL,4,4:21,Holmgren S.FOUL (P5.T4) (M.Ervin)Holmgren S.FOUL (P5.T4) (M.Ervin)Holmgren S.FOUL (P5.T4) (M.Ervin),105 - 101,-4,Chet Holmgren,OKC,Dereck Lively II,DAL,,
386,FTMAKE,4,4:21,Lively II Free Throw 1 of 2 (12 PTS)Lively II Free Throw 1 of 2 (12 PTS)Lively II Free Throw 1 of 2 (12 PTS),105 - 102,-3,Dereck Lively II,DAL,,,,
387,FTMISS,4,4:21,MISS Lively II Free Throw 2 of 2MISS Lively II Free Throw 2 of 2MISS Lively II Free Throw 2 of 2,105 - 102,-3,Dereck Lively II,DAL,,,,
388,REBOUND,4,4:18,Washington REBOUND (Off:1 Def:3)Washington REBOUND (Off:1 Def:3)Washington REBOUND (Off:1 Def:3),105 - 102,-3,P.J. Washington,DAL,,,,
389,3POINTMISS.BLOCK,4,3:51,MISS Jay. Williams 3PT Jump ShotMISS Jay. Williams 3PT Jump ShotMISS Jay. Williams 3PT Jump Shot,105 - 105,TIE,Jaylin Williams,OKC,,,,
390,REBOUND,4,3:48,Irving REBOUND (Off:0 Def:2)Irving REBOUND (Off:0 Def:2)Irving REBOUND (Off:0 Def:2),105 - 105,TIE,Kyrie Irving,DAL,,,,
391,2POINT.ASSIST,4,3:39,Doncic 19' Step Back Jump Shot (29 PTS)Doncic 19' Step Back Jump Shot (29 PTS)Doncic 19' Step Back Jump Shot (29 PTS),105 - 107,2,Luka Doncic,DAL,,,,
392,2POINTMISS.BLOCK,4,3:06,MISS Doncic 5' Driving LayupJay. Williams BLOCK (1 BLK)MISS Doncic 5' Driving LayupJay. Williams BLOCK (1 BLK)MISS Doncic 5' Driving LayupJay. Williams BLOCK (1 BLK),108 - 107,-1,Luka Doncic,DAL,,,Jaylin Williams,OKC
393,REBOUND,4,3:03,Jones Jr. REBOUND (Off:2 Def:1)Jones Jr. REBOUND (Off:2 Def:1)Jones Jr. REBOUND (Off:2 Def:1),108 - 107,-1,Derrick Jones Jr.,DAL,,,,
394,2POINT.ASSIST,4,2:47,Gilgeous-Alexander 11' Step Back Jump Shot (32 PTS)Gilgeous-Alexander 11' Step Back Jump Shot (32 PTS)Gilgeous-Alexander 11' Step Back Jump Shot (32 PTS),110 - 110,TIE,Shai Gilgeous-Alexander,OKC,,,,
395,FOUL,4,2:27,Lively II OFF.Foul (P4) (T.Brothers)Lively II OFF.Foul (P4) (T.Brothers)Lively II OFF.Foul (P4) (T.Brothers),110 - 110,TIE,Dereck Lively II,DAL,Luguentz Dort,OKC,,
396,STEAL.TURNOVER,4,2:27,Lively II Offensive Foul Turnover (P2.T18)Lively II Offensive Foul Turnover (P2.T18)Lively II Offensive Foul Turnover (P2.T18),110 - 110,TIE,Dereck Lively II,DAL,,,,
397,2POINTMISS.BLOCK,4,2:13,MISS Gilgeous-Alexander 10' Fadeaway JumperMISS Gilgeous-Alexander 10' Fadeaway JumperMISS Gilgeous-Alexander 10' Fadeaway Jumper,110 - 110,TIE,Shai Gilgeous-Alexander,OKC,,,,
398,REBOUND,4,2:10,Washington REBOUND (Off:1 Def:4)Washington REBOUND (Off:1 Def:4)Washington REBOUND (Off:1 Def:4),110 - 110,TIE,P.J. Washington,DAL,,,,
399,2POINTMISS.BLOCK,4,1:45,MISS Jal. Williams 4' Driving LayupMISS Jal. Williams 4' Driving LayupMISS Jal. Williams 4' Driving Layup,110 - 113,3,Jalen Williams,OKC,,,,
400,REBOUND,4,1:45,Thunder ReboundThunder ReboundThunder Rebound,110 - 113,3,,,,,,
401,3POINTMISS.BLOCK,4,1:36,MISS Holmgren 25' 3PT Jump ShotMISS Holmgren 25' 3PT Jump ShotMISS Holmgren 25' 3PT Jump Shot,110 - 113,3,Chet Holmgren,OKC,,,,
402,REBOUND,4,1:34,Doncic REBOUND (Off:0 Def:10)Doncic REBOUND (Off:0 Def:10)Doncic REBOUND (Off:0 Def:10),110 - 113,3,Luka Doncic,DAL,,,,
403,3POINTMISS.BLOCK,4,1:14,MISS Irving 3PT Jump ShotJal. Williams BLOCK (1 BLK)MISS Irving 3PT Jump ShotJal. Williams BLOCK (1 BLK)MISS Irving 3PT Jump ShotJal. Williams BLOCK (1 BLK),110 - 113,3,Kyrie Irving,DAL,,,Jalen Williams,OKC
404,REBOUND,4,1:11,Jones Jr. REBOUND (Off:3 Def:1)Jones Jr. REBOUND (Off:3 Def:1)Jones Jr. REBOUND (Off:3 Def:1),110 - 113,3,Derrick Jones Jr.,DAL,,,,
405,2POINT.ASSIST,4,1:11,Jones Jr. 12' Turnaround Fadeaway (22 PTS)Jones Jr. 12' Turnaround Fadeaway (22 PTS)Jones Jr. 12' Turnaround Fadeaway (22 PTS),110 - 115,5,Derrick Jones Jr.,DAL,,,,
406,3POINT.ASSIST,4,1:05,Gilgeous-Alexander 25' 3PT Step Back Jump Shot (35 PTS)Gilgeous-Alexander 25' 3PT Step Back Jump Shot (35 PTS)Gilgeous-Alexander 25' 3PT Step Back Jump Shot (35 PTS),113 - 115,2,Shai Gilgeous-Alexander,OKC,,,,
407,3POINTMISS.BLOCK,4,0:44,MISS Washington 3PT Jump ShotMISS Washington 3PT Jump ShotMISS Washington 3PT Jump Shot,113 - 115,2,P.J. Washington,DAL,,,,
408,REBOUND,4,0:41,Jal. Williams REBOUND (Off:2 Def:7)Jal. Williams REBOUND (Off:2 Def:7)Jal. Williams REBOUND (Off:2 Def:7),113 - 115,2,Jalen Williams,OKC,,,,
409,FOUL,4,0:27,Washington P.FOUL (P4.T4) (J.Tiven)Washington P.FOUL (P4.T4) (J.Tiven)Washington P.FOUL (P4.T4) (J.Tiven),113 - 115,2,P.J. Washington,DAL,Shai Gilgeous-Alexander,OKC,,
410,SUB,4,0:27,SUB: Joe FOR Jay. WilliamsSUB: Joe FOR Jay. WilliamsSUB: Joe FOR Jay. Williams,113 - 115,2,Jaylin Williams,OKC,Isaiah Joe,OKC,,
411,FOUL,4,0:27,Washington AWAY.FROM.PLAY.FOUL (P5.PN) (M.Ervin)Washington AWAY.FROM.PLAY.FOUL (P5.PN) (M.Ervin)Washington AWAY.FROM.PLAY.FOUL (P5.PN) (M.Ervin),113 - 115,2,P.J. Washington,DAL,Luguentz Dort,OKC,,
412,FTMAKE,4,0:27,Gilgeous-Alexander Free Throw 1 of 1 (36 PTS)Gilgeous-Alexander Free Throw 1 of 1 (36 PTS)Gilgeous-Alexander Free Throw 1 of 1 (36 PTS),114 - 115,1,Shai Gilgeous-Alexander,OKC,,,,
413,2POINT.ASSIST,4,0:20,Holmgren 1' Alley Oop Dunk (21 PTS) (Gilgeous-Alexander 8 AST)Holmgren 1' Alley Oop Dunk (21 PTS) (Gilgeous-Alexander 8 AST)Holmgren 1' Alley Oop Dunk (21 PTS) (Gilgeous-Alexander 8 AST),116 - 115,-1,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
414,FOUL,4,0:02,Gilgeous-Alexander S.FOUL (P3.PN) (J.Tiven)Gilgeous-Alexander S.FOUL (P3.PN) (J.Tiven)Gilgeous-Alexander S.FOUL (P3.PN) (J.Tiven),116 - 115,-1,Shai Gilgeous-Alexander,OKC,P.J. Washington,DAL,,
415,SUB,4,0:02,SUB: Jay. Williams FOR DortSUB: Jay. Williams FOR DortSUB: Jay. Williams FOR Dort,116 - 115,-1,Luguentz Dort,OKC,Jaylin Williams,OKC,,
416,FTMAKE,4,0:02,Washington Free Throw 1 of 3 (8 PTS)Washington Free Throw 1 of 3 (8 PTS)Washington Free Throw 1 of 3 (8 PTS),116 - 116,TIE,P.J. Washington,DAL,,,,
417,FTMAKE,4,0:02,Washington Free Throw 2 of 3 (9 PTS)Washington Free Throw 2 of 3 (9 PTS)Washington Free Throw 2 of 3 (9 PTS),116 - 117,1,P.J. Washington,DAL,,,,
418,FTMISS,4,0:02,MISS Washington Free Throw 3 of 3MISS Washington Free Throw 3 of 3MISS Washington Free Throw 3 of 3,116 - 117,1,P.J. Washington,DAL,,,,
419,REBOUND,4,0:01,Holmgren REBOUND (Off:0 Def:3)Holmgren REBOUND (Off:0 Def:3)Holmgren REBOUND (Off:0 Def:3),116 - 117,1,Chet Holmgren,OKC,,,,
420,3POINTMISS.BLOCK,4,0:00,MISS Jal. Williams 64' 3PT Jump ShotMISS Jal. Williams 64' 3PT Jump ShotMISS Jal. Williams 64' 3PT Jump Shot,116 - 117,1,Jalen Williams,OKC,,,,
421,REBOUND,4,0:00,Thunder ReboundThunder ReboundThunder Rebound,116 - 117,1,,,,,,
